engine_a,engine_b,set_id,input_sku1,input_sku2,input_sku3,duplicate_input_brand_trial,anthropic_top1,anthropic_rank2,anthropic_rank3,openai_top1,openai_rank2,openai_rank3,top1_match,full_rank_match,complete_pair,agreement_signature
anthropic,openai,main_02968,메디힐,비플레인,벤튼,False,벤튼,메디힐,비플레인,비플레인,벤튼,메디힐,False,False,True,벤튼 > 메디힐 > 비플레인 || 비플레인 > 벤튼 > 메디힐
anthropic,openai,main_02969,언리시아,에스트라,일리윤,False,일리윤,에스트라,언리시아,에스트라,일리윤,언리시아,False,False,True,일리윤 > 에스트라 > 언리시아 || 에스트라 > 일리윤 > 언리시아
anthropic,openai,main_02976,구달,구달,파파레서피,True,파파레서피,구달,구달,구달,구달,파파레서피,False,False,True,파파레서피 > 구달 > 구달 || 구달 > 구달 > 파파레서피
anthropic,openai,main_02977,파파레서피,조선미녀,빌리프,False,파파레서피,빌리프,조선미녀,빌리프,조선미녀,파파레서피,False,False,True,파파레서피 > 빌리프 > 조선미녀 || 빌리프 > 조선미녀 > 파파레서피
anthropic,openai,main_02993,바노바기,퓨어케이,이니스프리,False,바노바기,퓨어케이,이니스프리,이니스프리,바노바기,퓨어케이,False,False,True,바노바기 > 퓨어케이 > 이니스프리 || 이니스프리 > 바노바기 > 퓨어케이
anthropic,openai,r2_main_00000,블랑네이처,숨37,믹순,False,믹순,블랑네이처,숨37,숨37,믹순,블랑네이처,False,False,True,믹순 > 블랑네이처 > 숨37 || 숨37 > 믹순 > 블랑네이처
anthropic,openai,r2_main_00004,에뛰드,그레이멜린,숨37,False,그레이멜린,에뛰드,숨37,에뛰드,그레이멜린,숨37,False,False,True,그레이멜린 > 에뛰드 > 숨37 || 에뛰드 > 그레이멜린 > 숨37
anthropic,openai,r2_main_00005,퐁당,나인위시스,토리든,False,나인위시스,퐁당,,토리든,퐁당,나인위시스,False,False,False,나인위시스 > 퐁당 > nan || 토리든 > 퐁당 > 나인위시스
anthropic,openai,r2_main_00007,이즈앤트리,아누아,에뛰드,False,아누아,에뛰드,이즈앤트리,에뛰드,이즈앤트리,아누아,False,False,True,아누아 > 에뛰드 > 이즈앤트리 || 에뛰드 > 이즈앤트리 > 아누아
anthropic,openai,r2_main_00010,아임프롬,메디큐브,메디큐브,True,메디큐브,아임프롬,메디큐브,아임프롬,메디큐브,메디큐브,False,False,True,메디큐브 > 아임프롬 > 메디큐브 || 아임프롬 > 메디큐브 > 메디큐브
anthropic,openai,r2_main_00011,메디필,네이처리퍼블릭,메디큐브,False,메디필,메디큐브,네이처리퍼블릭,네이처리퍼블릭,메디필,메디큐브,False,False,True,메디필 > 메디큐브 > 네이처리퍼블릭 || 네이처리퍼블릭 > 메디필 > 메디큐브
anthropic,openai,r2_main_00013,리얼베리어,숨37,아누아,False,아누아,숨37,리얼베리어,리얼베리어,아누아,숨37,False,False,True,아누아 > 숨37 > 리얼베리어 || 리얼베리어 > 아누아 > 숨37
anthropic,openai,r2_main_00017,아누아,이니스프리,헉슬리,False,아누아,이니스프리,헉슬리,이니스프리,아누아,헉슬리,False,False,True,아누아 > 이니스프리 > 헉슬리 || 이니스프리 > 아누아 > 헉슬리
anthropic,openai,r2_main_00018,아누아,구달,메디필,False,아누아,구달,메디필,구달,아누아,메디필,False,False,True,아누아 > 구달 > 메디필 || 구달 > 아누아 > 메디필
anthropic,openai,r2_main_00019,메디섹션넘버,비알엠유디,그레이멜린,False,그레이멜린,메디섹션넘버,비알엠유디,비알엠유디,그레이멜린,메디섹션넘버,False,False,True,그레이멜린 > 메디섹션넘버 > 비알엠유디 || 비알엠유디 > 그레이멜린 > 메디섹션넘버
anthropic,openai,r2_main_00025,스킨푸드,일소,스킨푸드,True,스킨푸드,스킨푸드,일소,일소,스킨푸드,스킨푸드,False,False,True,스킨푸드 > 스킨푸드 > 일소 || 일소 > 스킨푸드 > 스킨푸드
anthropic,openai,r2_main_00026,라곰,스킨푸드,에스트라,False,라곰,에스트라,스킨푸드,에스트라,라곰,스킨푸드,False,False,True,라곰 > 에스트라 > 스킨푸드 || 에스트라 > 라곰 > 스킨푸드
anthropic,openai,r2_main_00028,아비브,비플레인,메디큐브,False,아비브,메디큐브,비플레인,비플레인,아비브,메디큐브,False,False,True,아비브 > 메디큐브 > 비플레인 || 비플레인 > 아비브 > 메디큐브
anthropic,openai,r2_main_00029,수이스킨,스킨푸드,바닐라코,False,바닐라코,수이스킨,스킨푸드,수이스킨,바닐라코,스킨푸드,False,False,True,바닐라코 > 수이스킨 > 스킨푸드 || 수이스킨 > 바닐라코 > 스킨푸드
anthropic,openai,r2_main_00032,숨37,앰플엔,그레이멜린,False,숨37,그레이멜린,앰플엔,앰플엔,숨37,그레이멜린,False,False,True,숨37 > 그레이멜린 > 앰플엔 || 앰플엔 > 숨37 > 그레이멜린
anthropic,openai,r2_main_00033,아로마티카,메디힐,그레이멜린,False,그레이멜린,아로마티카,메디힐,아로마티카,그레이멜린,메디힐,False,False,True,그레이멜린 > 아로마티카 > 메디힐 || 아로마티카 > 그레이멜린 > 메디힐
anthropic,openai,r2_main_00036,숨37,달바,믹순,False,달바,믹순,숨37,믹순,달바,숨37,False,False,True,달바 > 믹순 > 숨37 || 믹순 > 달바 > 숨37
anthropic,openai,r2_main_00041,편강율,듀이트리,믹순,False,편강율,듀이트리,믹순,듀이트리,편강율,믹순,False,False,True,편강율 > 듀이트리 > 믹순 || 듀이트리 > 편강율 > 믹순
anthropic,openai,r2_main_00043,숨37,셀퓨전씨,식물나라,False,셀퓨전씨,식물나라,숨37,식물나라,셀퓨전씨,숨37,False,False,True,셀퓨전씨 > 식물나라 > 숨37 || 식물나라 > 셀퓨전씨 > 숨37
anthropic,openai,r2_main_00045,토리든,네이처리퍼블릭,수이스킨,False,네이처리퍼블릭,토리든,수이스킨,토리든,수이스킨,네이처리퍼블릭,False,False,True,네이처리퍼블릭 > 토리든 > 수이스킨 || 토리든 > 수이스킨 > 네이처리퍼블릭
anthropic,openai,r2_main_00050,스킨1004,아비브,벤튼,False,아비브,벤튼,,벤튼,아비브,스킨1004,False,False,False,아비브 > 벤튼 > nan || 벤튼 > 아비브 > 스킨1004
anthropic,openai,r2_main_00053,숨37,제이준,수이스킨,False,수이스킨,숨37,제이준,숨37,수이스킨,제이준,False,False,True,수이스킨 > 숨37 > 제이준 || 숨37 > 수이스킨 > 제이준
anthropic,openai,r2_main_00056,숨37,메디필,숨37,True,숨37,메디필,숨37,메디필,숨37,숨37,False,False,True,숨37 > 메디필 > 숨37 || 메디필 > 숨37 > 숨37
anthropic,openai,r2_main_00057,리쥬란,벤튼,비알엠유디,False,리쥬란,비알엠유디,벤튼,비알엠유디,리쥬란,벤튼,False,False,True,리쥬란 > 비알엠유디 > 벤튼 || 비알엠유디 > 리쥬란 > 벤튼
anthropic,openai,r2_main_00058,스킨푸드,닥터벨머,메디필,False,메디필,스킨푸드,닥터벨머,닥터벨머,메디필,스킨푸드,False,False,True,메디필 > 스킨푸드 > 닥터벨머 || 닥터벨머 > 메디필 > 스킨푸드
anthropic,openai,r2_main_00059,메디힐,은율,수이스킨,False,수이스킨,은율,메디힐,은율,수이스킨,메디힐,False,False,True,수이스킨 > 은율 > 메디힐 || 은율 > 수이스킨 > 메디힐
anthropic,openai,r2_main_00065,메디큐브,믹순,라곰,False,메디큐브,라곰,믹순,라곰,메디큐브,믹순,False,False,True,메디큐브 > 라곰 > 믹순 || 라곰 > 메디큐브 > 믹순
anthropic,openai,r2_main_00066,라곰,에뛰드,에이프릴스킨,False,에이프릴스킨,라곰,에뛰드,라곰,에이프릴스킨,에뛰드,False,False,True,에이프릴스킨 > 라곰 > 에뛰드 || 라곰 > 에이프릴스킨 > 에뛰드
anthropic,openai,r2_main_00070,제이엠솔루션,메이크프렘,달바,False,제이엠솔루션,달바,메이크프렘,달바,제이엠솔루션,메이크프렘,False,False,True,제이엠솔루션 > 달바 > 메이크프렘 || 달바 > 제이엠솔루션 > 메이크프렘
anthropic,openai,r2_main_00071,숨37,비플레인,라운드랩,False,숨37,라운드랩,비플레인,비플레인,라운드랩,숨37,False,False,True,숨37 > 라운드랩 > 비플레인 || 비플레인 > 라운드랩 > 숨37
anthropic,openai,r2_main_00073,토리든,메디필,이니스프리,False,이니스프리,토리든,메디필,토리든,이니스프리,메디필,False,False,True,이니스프리 > 토리든 > 메디필 || 토리든 > 이니스프리 > 메디필
anthropic,openai,r2_main_00077,메디필,메디필,일리윤,True,메디필,메디필,일리윤,일리윤,메디필,메디필,False,False,True,메디필 > 메디필 > 일리윤 || 일리윤 > 메디필 > 메디필
anthropic,openai,r2_main_00078,아누아,라곰,스킨푸드,False,스킨푸드,아누아,라곰,라곰,아누아,스킨푸드,False,False,True,스킨푸드 > 아누아 > 라곰 || 라곰 > 아누아 > 스킨푸드
anthropic,openai,r2_main_00079,메디큐브,파파레서피,믹순,False,믹순,파파레서피,메디큐브,파파레서피,메디큐브,믹순,False,False,True,믹순 > 파파레서피 > 메디큐브 || 파파레서피 > 메디큐브 > 믹순
anthropic,openai,r2_main_00083,클럽클리오,제이준,이즈앤트리,False,제이준,클럽클리오,이즈앤트리,클럽클리오,이즈앤트리,제이준,False,False,True,제이준 > 클럽클리오 > 이즈앤트리 || 클럽클리오 > 이즈앤트리 > 제이준
anthropic,openai,r2_main_00084,리얼베리어,테라비코스,바닐라코,False,테라비코스,리얼베리어,바닐라코,리얼베리어,테라비코스,바닐라코,False,False,True,테라비코스 > 리얼베리어 > 바닐라코 || 리얼베리어 > 테라비코스 > 바닐라코
anthropic,openai,r2_main_00086,아임프롬,메디큐브,설화수,False,메디큐브,아임프롬,설화수,아임프롬,메디큐브,설화수,False,False,True,메디큐브 > 아임프롬 > 설화수 || 아임프롬 > 메디큐브 > 설화수
anthropic,openai,r2_main_00089,아이소이,원씽,아비브,False,아비브,원씽,아이소이,원씽,아비브,아이소이,False,False,True,아비브 > 원씽 > 아이소이 || 원씽 > 아비브 > 아이소이
anthropic,openai,r2_main_00093,메디힐,스킨바리스타,메디큐브,False,메디큐브,스킨바리스타,메디힐,스킨바리스타,메디큐브,메디힐,False,False,True,메디큐브 > 스킨바리스타 > 메디힐 || 스킨바리스타 > 메디큐브 > 메디힐
anthropic,openai,r2_main_00096,이디케이,블랑네이처,아임프롬,False,블랑네이처,이디케이,아임프롬,아임프롬,블랑네이처,이디케이,False,False,True,블랑네이처 > 이디케이 > 아임프롬 || 아임프롬 > 블랑네이처 > 이디케이
anthropic,openai,r2_main_00097,스킨1004,스킨푸드,에뛰드,False,스킨1004,스킨푸드,에뛰드,스킨푸드,스킨1004,에뛰드,False,False,True,스킨1004 > 스킨푸드 > 에뛰드 || 스킨푸드 > 스킨1004 > 에뛰드
anthropic,openai,r2_main_00099,숨37,듀이트리,헤밀르,False,숨37,듀이트리,헤밀르,듀이트리,숨37,헤밀르,False,False,True,숨37 > 듀이트리 > 헤밀르 || 듀이트리 > 숨37 > 헤밀르
anthropic,openai,r2_main_00100,이즈앤트리,셀퓨전씨,숨37,False,셀퓨전씨,이즈앤트리,숨37,이즈앤트리,숨37,셀퓨전씨,False,False,True,셀퓨전씨 > 이즈앤트리 > 숨37 || 이즈앤트리 > 숨37 > 셀퓨전씨
anthropic,openai,r2_main_00101,피캄,에뛰드,메디힐,False,메디힐,에뛰드,피캄,에뛰드,메디힐,피캄,False,False,True,메디힐 > 에뛰드 > 피캄 || 에뛰드 > 메디힐 > 피캄
anthropic,openai,r2_main_00104,메디필,퓨어케이,비알머드,False,퓨어케이,메디필,,메디필,퓨어케이,비알머드,False,False,False,퓨어케이 > 메디필 > nan || 메디필 > 퓨어케이 > 비알머드
anthropic,openai,r2_main_00108,숨37,메디큐브,이아소,False,메디큐브,숨37,이아소,이아소,메디큐브,숨37,False,False,True,메디큐브 > 숨37 > 이아소 || 이아소 > 메디큐브 > 숨37
anthropic,openai,r2_main_00110,스킨푸드,에뛰드,오휘,False,스킨푸드,오휘,에뛰드,오휘,스킨푸드,에뛰드,False,False,True,스킨푸드 > 오휘 > 에뛰드 || 오휘 > 스킨푸드 > 에뛰드
anthropic,openai,r2_main_00111,숨37,일소,션리,False,션리,숨37,일소,숨37,일소,션리,False,False,True,션리 > 숨37 > 일소 || 숨37 > 일소 > 션리
anthropic,openai,r2_main_00115,비알엠유디,헉슬리,라곰,False,비알엠유디,헉슬리,라곰,라곰,비알엠유디,헉슬리,False,False,True,비알엠유디 > 헉슬리 > 라곰 || 라곰 > 비알엠유디 > 헉슬리
anthropic,openai,r2_main_00116,더후,피캄,닥터벨머,False,피캄,닥터벨머,더후,닥터벨머,피캄,더후,False,False,True,피캄 > 닥터벨머 > 더후 || 닥터벨머 > 피캄 > 더후
anthropic,openai,r2_main_00117,아임프롬,제이엠솔루션,아크웰,False,제이엠솔루션,아임프롬,아크웰,아임프롬,제이엠솔루션,아크웰,False,False,True,제이엠솔루션 > 아임프롬 > 아크웰 || 아임프롬 > 제이엠솔루션 > 아크웰
anthropic,openai,r2_main_00118,벤튼,아임프롬,아누아,False,아누아,벤튼,아임프롬,벤튼,아누아,아임프롬,False,False,True,아누아 > 벤튼 > 아임프롬 || 벤튼 > 아누아 > 아임프롬
anthropic,openai,r2_main_00119,퐁당,파파레서피,스킨바리스타,False,파파레서피,스킨바리스타,퐁당,스킨바리스타,파파레서피,퐁당,False,False,True,파파레서피 > 스킨바리스타 > 퐁당 || 스킨바리스타 > 파파레서피 > 퐁당
anthropic,openai,r2_main_00126,메디필,아누아,바닐라코,False,아누아,메디필,바닐라코,바닐라코,메디필,아누아,False,False,True,아누아 > 메디필 > 바닐라코 || 바닐라코 > 메디필 > 아누아
anthropic,openai,r2_main_00127,조선미녀,메디큐브,아누아,False,아누아,조선미녀,메디큐브,조선미녀,아누아,메디큐브,False,False,True,아누아 > 조선미녀 > 메디큐브 || 조선미녀 > 아누아 > 메디큐브
anthropic,openai,r2_main_00129,닥터지,비플레인,베네투스,False,베네투스,닥터지,비플레인,비플레인,닥터지,베네투스,False,False,True,베네투스 > 닥터지 > 비플레인 || 비플레인 > 닥터지 > 베네투스
anthropic,openai,r2_main_00131,숨37,일소,아로마티카,False,아로마티카,숨37,일소,숨37,아로마티카,일소,False,False,True,아로마티카 > 숨37 > 일소 || 숨37 > 아로마티카 > 일소
anthropic,openai,r2_main_00133,믹순,엘리메르,비레디,False,믹순,비레디,엘리메르,엘리메르,믹순,비레디,False,False,True,믹순 > 비레디 > 엘리메르 || 엘리메르 > 믹순 > 비레디
anthropic,openai,r2_main_00135,라운드랩,아임프롬,테라비코스,False,테라비코스,라운드랩,아임프롬,아임프롬,라운드랩,테라비코스,False,False,True,테라비코스 > 라운드랩 > 아임프롬 || 아임프롬 > 라운드랩 > 테라비코스
anthropic,openai,r2_main_00136,지피덤,이아소,메디필,False,지피덤,이아소,메디필,이아소,지피덤,메디필,False,False,True,지피덤 > 이아소 > 메디필 || 이아소 > 지피덤 > 메디필
anthropic,openai,r2_main_00137,메디섹션넘버,리쥬란,설화수,False,메디섹션넘버,리쥬란,설화수,리쥬란,메디섹션넘버,설화수,False,False,True,메디섹션넘버 > 리쥬란 > 설화수 || 리쥬란 > 메디섹션넘버 > 설화수
anthropic,openai,r2_main_00139,아로마티카,퐁당,코스알엑스,False,아로마티카,코스알엑스,퐁당,코스알엑스,아로마티카,퐁당,False,False,True,아로마티카 > 코스알엑스 > 퐁당 || 코스알엑스 > 아로마티카 > 퐁당
